# layer,row,col,filter,float_value,q1.6_int,q1.6_hex
layer_0_output,9,5,7,0.013243,1,0x01
layer_0_output,9,6,0,0.084373,5,0x05
layer_0_output,9,6,1,0.021591,1,0x01
layer_0_output,9,6,2,0.031374,2,0x02
layer_0_output,9,6,3,0.027907,2,0x02
layer_0_output,9,6,4,0.079598,5,0x05
layer_0_output,9,6,5,0.080648,5,0x05
layer_0_output,9,6,6,0.000393,0,0x00
layer_0_output,9,6,7,0.012986,1,0x01
layer_0_output,9,7,0,0.089027,6,0x06
layer_0_output,9,7,1,0.021266,1,0x01
layer_0_output,9,7,2,0.031403,2,0x02
layer_0_output,9,7,3,0.027896,2,0x02
layer_0_output,9,7,4,0.084322,5,0x05
layer_0_output,9,7,5,0.085847,5,0x05
layer_0_output,9,7,6,0.000000,0,0x00
layer_0_output,9,7,7,0.012728,1,0x01
layer_0_output,9,8,0,0.093681,6,0x06
layer_0_output,9,8,1,0.020941,1,0x01
layer_0_output,9,8,2,0.031433,2,0x02
layer_0_output,9,8,3,0.027886,2,0x02
layer_0_output,9,8,4,0.089046,6,0x06
layer_0_output,9,8,5,0.091046,6,0x06
layer_0_output,9,8,6,0.000000,0,0x00
layer_0_output,9,8,7,0.012470,1,0x01
layer_0_output,9,9,0,0.098335,6,0x06
layer_0_output,9,9,1,0.020616,1,0x01
layer_0_output,9,9,2,0.031463,2,0x02
layer_0_output,9,9,3,0.027876,2,0x02
layer_0_output,9,9,4,0.093771,6,0x06
layer_0_output,9,9,5,0.096246,6,0x06
layer_0_output,9,9,6,0.000000,0,0x00
layer_0_output,9,9,7,0.012212,1,0x01
layer_0_output,9,10,0,0.102989,7,0x07
layer_0_output,9,10,1,0.020291,1,0x01
layer_0_output,9,10,2,0.031492,2,0x02
layer_0_output,9,10,3,0.027866,2,0x02
layer_0_output,9,10,4,0.098495,6,0x06
layer_0_output,9,10,5,0.101445,6,0x06
layer_0_output,9,10,6,0.000000,0,0x00
layer_0_output,9,10,7,0.011954,1,0x01
layer_0_output,9,11,0,0.107643,7,0x07
layer_0_output,9,11,1,0.019966,1,0x01
layer_0_output,9,11,2,0.031522,2,0x02
layer_0_output,9,11,3,0.027856,2,0x02
layer_0_output,9,11,4,0.103220,7,0x07
layer_0_output,9,11,5,0.106644,7,0x07
layer_0_output,9,11,6,0.000000,0,0x00
layer_0_output,9,11,7,0.011697,1,0x01
layer_0_output,9,12,0,0.112297,7,0x07
layer_0_output,9,12,1,0.019641,1,0x01
layer_0_output,9,12,2,0.031552,2,0x02
layer_0_output,9,12,3,0.027846,2,0x02
layer_0_output,9,12,4,0.107944,7,0x07
layer_0_output,9,12,5,0.111844,7,0x07
layer_0_output,9,12,6,0.000000,0,0x00
layer_0_output,9,12,7,0.011439,1,0x01
layer_0_output,9,13,0,0.116951,7,0x07
layer_0_output,9,13,1,0.019316,1,0x01
layer_0_output,9,13,2,0.031582,2,0x02
layer_0_output,9,13,3,0.027835,2,0x02
layer_0_output,9,13,4,0.112668,7,0x07
layer_0_output,9,13,5,0.117043,7,0x07
layer_0_output,9,13,6,0.000000,0,0x00
layer_0_output,9,13,7,0.011181,1,0x01
layer_0_output,9,14,0,0.121605,8,0x08
layer_0_output,9,14,1,0.018990,1,0x01
layer_0_output,9,14,2,0.031611,2,0x02
layer_0_output,9,14,3,0.027825,2,0x02
layer_0_output,9,14,4,0.117393,8,0x08
layer_0_output,9,14,5,0.122242,8,0x08
layer_0_output,9,14,6,0.000000,0,0x00
layer_0_output,9,14,7,0.010923,1,0x01
layer_0_output,9,15,0,0.126259,8,0x08
layer_0_output,9,15,1,0.018665,1,0x01
layer_0_output,9,15,2,0.031641,2,0x02
layer_0_output,9,15,3,0.027815,2,0x02
layer_0_output,9,15,4,0.122117,8,0x08
layer_0_output,9,15,5,0.127442,8,0x08
layer_0_output,9,15,6,0.000000,0,0x00
layer_0_output,9,15,7,0.010666,1,0x01
layer_0_output,9,16,0,0.130912,8,0x08
layer_0_output,9,16,1,0.018340,1,0x01
layer_0_output,9,16,2,0.031671,2,0x02
layer_0_output,9,16,3,0.027805,2,0x02
layer_0_output,9,16,4,0.126842,8,0x08
layer_0_output,9,16,5,0.132641,8,0x08
layer_0_output,9,16,6,0.000000,0,0x00
layer_0_output,9,16,7,0.010408,1,0x01
layer_0_output,9,17,0,0.135566,9,0x09
layer_0_output,9,17,1,0.018015,1,0x01
layer_0_output,9,17,2,0.031700,2,0x02
layer_0_output,9,17,3,0.027795,2,0x02
layer_0_output,9,17,4,0.131566,8,0x08
layer_0_output,9,17,5,0.137840,9,0x09
layer_0_output,9,17,6,0.000000,0,0x00
layer_0_output,9,17,7,0.010150,1,0x01
layer_0_output,9,18,0,0.140220,9,0x09
layer_0_output,9,18,1,0.017690,1,0x01
layer_0_output,9,18,2,0.031730,2,0x02
layer_0_output,9,18,3,0.027785,2,0x02
layer_0_output,9,18,4,0.136290,9,0x09
layer_0_output,9,18,5,0.143040,9,0x09
layer_0_output,9,18,6,0.000000,0,0x00
layer_0_output,9,18,7,0.009892,1,0x01
layer_0_output,9,19,0,0.144874,9,0x09
layer_0_output,9,19,1,0.017365,1,0x01
layer_0_output,9,19,2,0.031760,2,0x02
layer_0_output,9,19,3,0.027774,2,0x02
layer_0_output,9,19,4,0.141015,9,0x09
layer_0_output,9,19,5,0.148239,9,0x09
layer_0_output,9,19,6,0.000000,0,0x00
layer_0_output,9,19,7,0.009635,1,0x01
layer_0_output,9,20,0,0.149528,10,0x0A
layer_0_output,9,20,1,0.017040,1,0x01
layer_0_output,9,20,2,0.031789,2,0x02
layer_0_output,9,20,3,0.027764,2,0x02
layer_0_output,9,20,4,0.145739,9,0x09
layer_0_output,9,20,5,0.153438,10,0x0A
layer_0_output,9,20,6,0.000000,0,0x00
layer_0_output,9,20,7,0.009377,1,0x01
layer_0_output,9,21,0,0.154182,10,0x0A
layer_0_output,9,21,1,0.016715,1,0x01
layer_0_output,9,21,2,0.031819,2,0x02
layer_0_output,9,21,3,0.027754,2,0x02
layer_0_output,9,21,4,0.150464,10,0x0A
layer_0_output,9,21,5,0.158638,10,0x0A
layer_0_output,9,21,6,0.000000,0,0x00
layer_0_output,9,21,7,0.009119,1,0x01
layer_0_output,9,22,0,0.158836,10,0x0A
layer_0_output,9,22,1,0.016390,1,0x01
layer_0_output,9,22,2,0.031849,2,0x02
layer_0_output,9,22,3,0.027744,2,0x02
layer_0_output,9,22,4,0.155188,10,0x0A
layer_0_output,9,22,5,0.163837,10,0x0A
layer_0_output,9,22,6,0.000000,0,0x00
layer_0_output,9,22,7,0.008861,1,0x01
layer_0_output,9,23,0,0.163490,10,0x0A
layer_0_output,9,23,1,0.016065,1,0x01
layer_0_output,9,23,2,0.031879,2,0x02
layer_0_output,9,23,3,0.027734,2,0x02
layer_0_output,9,23,4,0.159912,10,0x0A
layer_0_output,9,23,5,0.169036,11,0x0B
layer_0_output,9,23,6,0.000000,0,0x00
layer_0_output,9,23,7,0.008604,1,0x01
layer_0_output,9,24,0,0.168144,11,0x0B
layer_0_output,9,24,1,0.015739,1,0x01
layer_0_output,9,24,2,0.031908,2,0x02
layer_0_output,9,24,3,0.027724,2,0x02
layer_0_output,9,24,4,0.164637,11,0x0B
layer_0_output,9,24,5,0.174236,11,0x0B
layer_0_output,9,24,6,0.000000,0,0x00
layer_0_output,9,24,7,0.008346,1,0x01
layer_0_output,9,25,0,0.172798,11,0x0B
layer_0_output,9,25,1,0.015414,1,0x01
layer_0_output,9,25,2,0.031938,2,0x02
layer_0_output,9,25,3,0.027713,2,0x02
layer_0_output,9,25,4,0.169361,11,0x0B
layer_0_output,9,25,5,0.179435,11,0x0B
layer_0_output,9,25,6,0.000000,0,0x00
layer_0_output,9,25,7,0.008088,1,0x01
layer_0_output,10,0,0,0.061104,4,0x04
layer_0_output,10,0,1,0.023217,1,0x01
layer_0_output,10,0,2,0.031225,2,0x02
layer_0_output,10,0,3,0.027957,2,0x02
layer_0_output,10,0,4,0.055976,4,0x04
layer_0_output,10,0,5,0.054651,3,0x03
layer_0_output,10,0,6,0.002636,0,0x00
layer_0_output,10,0,7,0.014274,1,0x01
layer_0_output,10,1,0,0.065758,4,0x04
layer_0_output,10,1,1,0.022892,1,0x01
layer_0_output,10,1,2,0.031255,2,0x02
layer_0_output,10,1,3,0.027947,2,0x02
layer_0_output,10,1,4,0.060700,4,0x04
layer_0_output,10,1,5,0.059850,4,0x04
layer_0_output,10,1,6,0.002188,0,0x00
layer_0_output,10,1,7,0.014017,1,0x01
layer_0_output,10,2,0,0.070412,5,0x05
layer_0_output,10,2,1,0.022567,1,0x01
layer_0_output,10,2,2,0.031285,2,0x02
layer_0_output,10,2,3,0.027937,2,0x02
layer_0_output,10,2,4,0.065424,4,0x04
layer_0_output,10,2,5,0.065050,4,0x04
layer_0_output,10,2,6,0.001739,0,0x00
layer_0_output,10,2,7,0.013759,1,0x01
layer_0_output,10,3,0,0.075066,5,0x05
layer_0_output,10,3,1,0.022241,1,0x01
layer_0_output,10,3,2,0.031314,2,0x02
layer_0_output,10,3,3,0.027927,2,0x02
layer_0_output,10,3,4,0.070149,4,0x04
layer_0_output,10,3,5,0.070249,4,0x04
layer_0_output,10,3,6,0.001291,0,0x00
layer_0_output,10,3,7,0.013501,1,0x01
layer_0_output,10,4,0,0.079719,5,0x05
layer_0_output,10,4,1,0.021916,1,0x01
layer_0_output,10,4,2,0.031344,2,0x02
layer_0_output,10,4,3,0.027917,2,0x02
layer_0_output,10,4,4,0.074873,5,0x05
layer_0_output,10,4,5,0.075448,5,0x05
layer_0_output,10,4,6,0.000842,0,0x00
layer_0_output,10,4,7,0.013243,1,0x01
layer_0_output,10,5,0,0.084373,5,0x05
layer_0_output,10,5,1,0.021591,1,0x01
layer_0_output,10,5,2,0.031374,2,0x02
layer_0_output,10,5,3,0.027907,2,0x02
layer_0_output,10,5,4,0.079598,5,0x05
layer_0_output,10,5,5,0.080648,5,0x05
layer_0_output,10,5,6,0.000393,0,0x00
layer_0_output,10,5,7,0.012986,1,0x01
layer_0_output,10,6,0,0.089027,6,0x06
layer_0_output,10,6,1,0.021266,1,0x01
layer_0_output,10,6,2,0.031403,2,0x02
layer_0_output,10,6,3,0.027896,2,0x02
layer_0_output,10,6,4,0.084322,5,0x05
layer_0_output,10,6,5,0.085847,5,0x05
layer_0_output,10,6,6,0.000000,0,0x00
layer_0_output,10,6,7,0.012728,1,0x01
layer_0_output,10,7,0,0.093681,6,0x06
layer_0_output,10,7,1,0.020941,1,0x01
layer_0_output,10,7,2,0.031433,2,0x02
layer_0_output,10,7,3,0.027886,2,0x02
layer_0_output,10,7,4,0.089046,6,0x06
layer_0_output,10,7,5,0.091046,6,0x06
layer_0_output,10,7,6,0.000000,0,0x00
layer_0_output,10,7,7,0.012470,1,0x01
layer_0_output,10,8,0,0.098335,6,0x06
layer_0_output,10,8,1,0.020616,1,0x01
layer_0_output,10,8,2,0.031463,2,0x02
layer_0_output,10,8,3,0.027876,2,0x02
layer_0_output,10,8,4,0.093771,6,0x06
layer_0_output,10,8,5,0.096246,6,0x06
layer_0_output,10,8,6,0.000000,0,0x00
layer_0_output,10,8,7,0.012212,1,0x01
layer_0_output,10,9,0,0.102989,7,0x07
layer_0_output,10,9,1,0.020291,1,0x01
layer_0_output,10,9,2,0.031492,2,0x02
layer_0_output,10,9,3,0.027866,2,0x02
layer_0_output,10,9,4,0.098495,6,0x06
layer_0_output,10,9,5,0.101445,6,0x06
layer_0_output,10,9,6,0.000000,0,0x00
layer_0_output,10,9,7,0.011954,1,0x01
layer_0_output,10,10,0,0.107643,7,0x07
layer_0_output,10,10,1,0.019966,1,0x01
layer_0_output,10,10,2,0.031522,2,0x02
layer_0_output,10,10,3,0.027856,2,0x02
layer_0_output,10,10,4,0.103220,7,0x07
layer_0_output,10,10,5,0.106644,7,0x07
layer_0_output,10,10,6,0.000000,0,0x00
layer_0_output,10,10,7,0.011697,1,0x01
layer_0_output,10,11,0,0.112297,7,0x07
layer_0_output,10,11,1,0.019641,1,0x01
layer_0_output,10,11,2,0.031552,2,0x02
layer_0_output,10,11,3,0.027846,2,0x02
layer_0_output,10,11,4,0.107944,7,0x07
layer_0_output,10,11,5,0.111844,7,0x07
layer_0_output,10,11,6,0.000000,0,0x00
layer_0_output,10,11,7,0.011439,1,0x01
layer_0_output,10,12,0,0.116951,7,0x07
layer_0_output,10,12,1,0.019316,1,0x01
layer_0_output,10,12,2,0.031582,2,0x02
layer_0_output,10,12,3,0.027835,2,0x02
layer_0_output,10,12,4,0.112668,7,0x07
layer_0_output,10,12,5,0.117043,7,0x07
layer_0_output,10,12,6,0.000000,0,0x00
layer_0_output,10,12,7,0.011181,1,0x01
layer_0_output,10,13,0,0.121605,8,0x08
layer_0_output,10,13,1,0.018990,1,0x01
layer_0_output,10,13,2,0.031611,2,0x02
layer_0_output,10,13,3,0.027825,2,0x02
layer_0_output,10,13,4,0.117393,8,0x08
layer_0_output,10,13,5,0.122242,8,0x08
layer_0_output,10,13,6,0.000000,0,0x00
layer_0_output,10,13,7,0.010923,1,0x01
layer_0_output,10,14,0,0.126259,8,0x08
layer_0_output,10,14,1,0.018665,1,0x01
layer_0_output,10,14,2,0.031641,2,0x02
layer_0_output,10,14,3,0.027815,2,0x02
layer_0_output,10,14,4,0.122117,8,0x08
layer_0_output,10,14,5,0.127442,8,0x08
layer_0_output,10,14,6,0.000000,0,0x00
layer_0_output,10,14,7,0.010666,1,0x01
layer_0_output,10,15,0,0.130912,8,0x08
layer_0_output,10,15,1,0.018340,1,0x01
layer_0_output,10,15,2,0.031671,2,0x02
layer_0_output,10,15,3,0.027805,2,0x02
layer_0_output,10,15,4,0.126842,8,0x08
layer_0_output,10,15,5,0.132641,8,0x08
layer_0_output,10,15,6,0.000000,0,0x00
layer_0_output,10,15,7,0.010408,1,0x01
layer_0_output,10,16,0,0.135566,9,0x09
layer_0_output,10,16,1,0.018015,1,0x01
layer_0_output,10,16,2,0.031700,2,0x02
layer_0_output,10,16,3,0.027795,2,0x02
layer_0_output,10,16,4,0.131566,8,0x08
layer_0_output,10,16,5,0.137840,9,0x09
layer_0_output,10,16,6,0.000000,0,0x00
layer_0_output,10,16,7,0.010150,1,0x01
layer_0_output,10,17,0,0.140220,9,0x09
layer_0_output,10,17,1,0.017690,1,0x01
layer_0_output,10,17,2,0.031730,2,0x02
layer_0_output,10,17,3,0.027785,2,0x02
layer_0_output,10,17,4,0.136290,9,0x09
layer_0_output,10,17,5,0.143040,9,0x09
layer_0_output,10,17,6,0.000000,0,0x00
layer_0_output,10,17,7,0.009892,1,0x01
layer_0_output,10,18,0,0.144874,9,0x09
layer_0_output,10,18,1,0.017365,1,0x01
layer_0_output,10,18,2,0.031760,2,0x02
layer_0_output,10,18,3,0.027774,2,0x02
layer_0_output,10,18,4,0.141015,9,0x09
layer_0_output,10,18,5,0.148239,9,0x09
layer_0_output,10,18,6,0.000000,0,0x00
layer_0_output,10,18,7,0.009635,1,0x01
layer_0_output,10,19,0,0.149528,10,0x0A
layer_0_output,10,19,1,0.017040,1,0x01
layer_0_output,10,19,2,0.031789,2,0x02
layer_0_output,10,19,3,0.027764,2,0x02
layer_0_output,10,19,4,0.145739,9,0x09
layer_0_output,10,19,5,0.153438,10,0x0A
layer_0_output,10,19,6,0.000000,0,0x00
layer_0_output,10,19,7,0.009377,1,0x01
layer_0_output,10,20,0,0.154182,10,0x0A
layer_0_output,10,20,1,0.016715,1,0x01
layer_0_output,10,20,2,0.031819,2,0x02
layer_0_output,10,20,3,0.027754,2,0x02
layer_0_output,10,20,4,0.150464,10,0x0A
layer_0_output,10,20,5,0.158638,10,0x0A
layer_0_output,10,20,6,0.000000,0,0x00
layer_0_output,10,20,7,0.009119,1,0x01
layer_0_output,10,21,0,0.158836,10,0x0A
layer_0_output,10,21,1,0.016390,1,0x01
layer_0_output,10,21,2,0.031849,2,0x02
layer_0_output,10,21,3,0.027744,2,0x02
layer_0_output,10,21,4,0.155188,10,0x0A
layer_0_output,10,21,5,0.163837,10,0x0A
layer_0_output,10,21,6,0.000000,0,0x00
layer_0_output,10,21,7,0.008861,1,0x01
layer_0_output,10,22,0,0.163490,10,0x0A
layer_0_output,10,22,1,0.016065,1,0x01
layer_0_output,10,22,2,0.031879,2,0x02
layer_0_output,10,22,3,0.027734,2,0x02
layer_0_output,10,22,4,0.159912,10,0x0A
layer_0_output,10,22,5,0.169036,11,0x0B
layer_0_output,10,22,6,0.000000,0,0x00
layer_0_output,10,22,7,0.008604,1,0x01
layer_0_output,10,23,0,0.168144,11,0x0B
layer_0_output,10,23,1,0.015739,1,0x01
layer_0_output,10,23,2,0.031908,2,0x02
layer_0_output,10,23,3,0.027724,2,0x02
layer_0_output,10,23,4,0.164637,11,0x0B
layer_0_output,10,23,5,0.174236,11,0x0B
layer_0_output,10,23,6,0.000000,0,0x00
layer_0_output,10,23,7,0.008346,1,0x01
layer_0_output,10,24,0,0.172798,11,0x0B
layer_0_output,10,24,1,0.015414,1,0x01
layer_0_output,10,24,2,0.031938,2,0x02
layer_0_output,10,24,3,0.027713,2,0x02
layer_0_output,10,24,4,0.169361,11,0x0B
layer_0_output,10,24,5,0.179435,11,0x0B
layer_0_output,10,24,6,0.000000,0,0x00
layer_0_output,10,24,7,0.008088,1,0x01
layer_0_output,10,25,0,0.177452,11,0x0B
layer_0_output,10,25,1,0.015089,1,0x01
layer_0_output,10,25,2,0.031968,2,0x02
layer_0_output,10,25,3,0.027703,2,0x02
layer_0_output,10,25,4,0.174086,11,0x0B
layer_0_output,10,25,5,0.184634,12,0x0C
layer_0_output,10,25,6,0.000000,0,0x00
layer_0_output,10,25,7,0.007830,1,0x01
layer_0_output,11,0,0,0.065758,4,0x04
layer_0_output,11,0,1,0.022892,1,0x01
layer_0_output,11,0,2,0.031255,2,0x02
layer_0_output,11,0,3,0.027947,2,0x02
layer_0_output,11,0,4,0.060700,4,0x04
layer_0_output,11,0,5,0.059850,4,0x04
layer_0_output,11,0,6,0.002188,0,0x00
layer_0_output,11,0,7,0.014017,1,0x01
layer_0_output,11,1,0,0.070412,5,0x05
layer_0_output,11,1,1,0.022567,1,0x01
layer_0_output,11,1,2,0.031285,2,0x02
layer_0_output,11,1,3,0.027937,2,0x02
layer_0_output,11,1,4,0.065424,4,0x04
layer_0_output,11,1,5,0.065050,4,0x04
layer_0_output,11,1,6,0.001739,0,0x00
layer_0_output,11,1,7,0.013759,1,0x01
layer_0_output,11,2,0,0.075066,5,0x05
layer_0_output,11,2,1,0.022241,1,0x01
layer_0_output,11,2,2,0.031314,2,0x02
layer_0_output,11,2,3,0.027927,2,0x02
layer_0_output,11,2,4,0.070149,4,0x04
layer_0_output,11,2,5,0.070249,4,0x04
layer_0_output,11,2,6,0.001291,0,0x00
layer_0_output,11,2,7,0.013501,1,0x01
layer_0_output,11,3,0,0.079719,5,0x05
layer_0_output,11,3,1,0.021916,1,0x01
layer_0_output,11,3,2,0.031344,2,0x02
layer_0_output,11,3,3,0.027917,2,0x02
layer_0_output,11,3,4,0.074873,5,0x05
layer_0_output,11,3,5,0.075448,5,0x05
layer_0_output,11,3,6,0.000842,0,0x00
layer_0_output,11,3,7,0.013243,1,0x01
layer_0_output,11,4,0,0.084373,5,0x05
layer_0_output,11,4,1,0.021591,1,0x01
layer_0_output,11,4,2,0.031374,2,0x02
layer_0_output,11,4,3,0.027907,2,0x02
layer_0_output,11,4,4,0.079598,5,0x05
layer_0_output,11,4,5,0.080648,5,0x05
layer_0_output,11,4,6,0.000393,0,0x00
layer_0_output,11,4,7,0.012986,1,0x01
layer_0_output,11,5,0,0.089027,6,0x06
layer_0_output,11,5,1,0.021266,1,0x01
layer_0_output,11,5,2,0.031403,2,0x02
layer_0_output,11,5,3,0.027896,2,0x02
layer_0_output,11,5,4,0.084322,5,0x05
layer_0_output,11,5,5,0.085847,5,0x05
layer_0_output,11,5,6,0.000000,0,0x00
layer_0_output,11,5,7,0.012728,1,0x01
layer_0_output,11,6,0,0.093681,6,0x06
layer_0_output,11,6,1,0.020941,1,0x01
layer_0_output,11,6,2,0.031433,2,0x02
layer_0_output,11,6,3,0.027886,2,0x02
layer_0_output,11,6,4,0.089046,6,0x06
layer_0_output,11,6,5,0.091046,6,0x06
layer_0_output,11,6,6,0.000000,0,0x00
layer_0_output,11,6,7,0.012470,1,0x01
layer_0_output,11,7,0,0.098335,6,0x06
layer_0_output,11,7,1,0.020616,1,0x01
layer_0_output,11,7,2,0.031463,2,0x02
layer_0_output,11,7,3,0.027876,2,0x02
layer_0_output,11,7,4,0.093771,6,0x06
layer_0_output,11,7,5,0.096246,6,0x06
layer_0_output,11,7,6,0.000000,0,0x00
layer_0_output,11,7,7,0.012212,1,0x01
layer_0_output,11,8,0,0.102989,7,0x07
layer_0_output,11,8,1,0.020291,1,0x01
layer_0_output,11,8,2,0.031492,2,0x02
layer_0_output,11,8,3,0.027866,2,0x02
layer_0_output,11,8,4,0.098495,6,0x06
layer_0_output,11,8,5,0.101445,6,0x06
layer_0_output,11,8,6,0.000000,0,0x00
layer_0_output,11,8,7,0.011954,1,0x01
layer_0_output,11,9,0,0.107643,7,0x07
layer_0_output,11,9,1,0.019966,1,0x01
layer_0_output,11,9,2,0.031522,2,0x02
layer_0_output,11,9,3,0.027856,2,0x02
layer_0_output,11,9,4,0.103220,7,0x07
layer_0_output,11,9,5,0.106644,7,0x07
layer_0_output,11,9,6,0.000000,0,0x00
layer_0_output,11,9,7,0.011697,1,0x01
layer_0_output,11,10,0,0.112297,7,0x07
layer_0_output,11,10,1,0.019641,1,0x01
layer_0_output,11,10,2,0.031552,2,0x02
layer_0_output,11,10,3,0.027846,2,0x02
layer_0_output,11,10,4,0.107944,7,0x07
layer_0_output,11,10,5,0.111844,7,0x07
layer_0_output,11,10,6,0.000000,0,0x00
layer_0_output,11,10,7,0.011439,1,0x01
layer_0_output,11,11,0,0.116951,7,0x07
layer_0_output,11,11,1,0.019316,1,0x01
layer_0_output,11,11,2,0.031582,2,0x02
layer_0_output,11,11,3,0.027835,2,0x02
layer_0_output,11,11,4,0.112668,7,0x07
layer_0_output,11,11,5,0.117043,7,0x07
layer_0_output,11,11,6,0.000000,0,0x00
layer_0_output,11,11,7,0.011181,1,0x01
layer_0_output,11,12,0,0.121605,8,0x08
layer_0_output,11,12,1,0.018990,1,0x01
layer_0_output,11,12,2,0.031611,2,0x02
layer_0_output,11,12,3,0.027825,2,0x02
layer_0_output,11,12,4,0.117393,8,0x08
layer_0_output,11,12,5,0.122242,8,0x08
layer_0_output,11,12,6,0.000000,0,0x00
layer_0_output,11,12,7,0.010923,1,0x01
layer_0_output,11,13,0,0.126259,8,0x08
layer_0_output,11,13,1,0.018665,1,0x01
layer_0_output,11,13,2,0.031641,2,0x02
layer_0_output,11,13,3,0.027815,2,0x02
layer_0_output,11,13,4,0.122117,8,0x08
layer_0_output,11,13,5,0.127442,8,0x08
layer_0_output,11,13,6,0.000000,0,0x00
layer_0_output,11,13,7,0.010666,1,0x01
layer_0_output,11,14,0,0.130912,8,0x08
layer_0_output,11,14,1,0.018340,1,0x01
layer_0_output,11,14,2,0.031671,2,0x02
layer_0_output,11,14,3,0.027805,2,0x02
layer_0_output,11,14,4,0.126842,8,0x08
layer_0_output,11,14,5,0.132641,8,0x08
layer_0_output,11,14,6,0.000000,0,0x00
layer_0_output,11,14,7,0.010408,1,0x01
layer_0_output,11,15,0,0.135566,9,0x09
layer_0_output,11,15,1,0.018015,1,0x01
layer_0_output,11,15,2,0.031700,2,0x02
layer_0_output,11,15,3,0.027795,2,0x02
layer_0_output,11,15,4,0.131566,8,0x08
layer_0_output,11,15,5,0.137840,9,0x09
layer_0_output,11,15,6,0.000000,0,0x00
layer_0_output,11,15,7,0.010150,1,0x01
layer_0_output,11,16,0,0.140220,9,0x09
layer_0_output,11,16,1,0.017690,1,0x01
layer_0_output,11,16,2,0.031730,2,0x02
layer_0_output,11,16,3,0.027785,2,0x02
layer_0_output,11,16,4,0.136290,9,0x09
layer_0_output,11,16,5,0.143040,9,0x09
layer_0_output,11,16,6,0.000000,0,0x00
layer_0_output,11,16,7,0.009892,1,0x01
layer_0_output,11,17,0,0.144874,9,0x09
layer_0_output,11,17,1,0.017365,1,0x01
layer_0_output,11,17,2,0.031760,2,0x02
layer_0_output,11,17,3,0.027774,2,0x02
layer_0_output,11,17,4,0.141015,9,0x09
layer_0_output,11,17,5,0.148239,9,0x09
layer_0_output,11,17,6,0.000000,0,0x00
layer_0_output,11,17,7,0.009635,1,0x01
layer_0_output,11,18,0,0.149528,10,0x0A
layer_0_output,11,18,1,0.017040,1,0x01
layer_0_output,11,18,2,0.031789,2,0x02
layer_0_output,11,18,3,0.027764,2,0x02
layer_0_output,11,18,4,0.145739,9,0x09
layer_0_output,11,18,5,0.153438,10,0x0A
layer_0_output,11,18,6,0.000000,0,0x00
layer_0_output,11,18,7,0.009377,1,0x01
layer_0_output,11,19,0,0.154182,10,0x0A
layer_0_output,11,19,1,0.016715,1,0x01
layer_0_output,11,19,2,0.031819,2,0x02
layer_0_output,11,19,3,0.027754,2,0x02
layer_0_output,11,19,4,0.150464,10,0x0A
layer_0_output,11,19,5,0.158638,10,0x0A
layer_0_output,11,19,6,0.000000,0,0x00
layer_0_output,11,19,7,0.009119,1,0x01
layer_0_output,11,20,0,0.158836,10,0x0A
layer_0_output,11,20,1,0.016390,1,0x01
layer_0_output,11,20,2,0.031849,2,0x02
layer_0_output,11,20,3,0.027744,2,0x02
layer_0_output,11,20,4,0.155188,10,0x0A
layer_0_output,11,20,5,0.163837,10,0x0A
layer_0_output,11,20,6,0.000000,0,0x00
layer_0_output,11,20,7,0.008861,1,0x01
layer_0_output,11,21,0,0.163490,10,0x0A
layer_0_output,11,21,1,0.016065,1,0x01
layer_0_output,11,21,2,0.031879,2,0x02
layer_0_output,11,21,3,0.027734,2,0x02
layer_0_output,11,21,4,0.159912,10,0x0A
layer_0_output,11,21,5,0.169036,11,0x0B
layer_0_output,11,21,6,0.000000,0,0x00
layer_0_output,11,21,7,0.008604,1,0x01
layer_0_output,11,22,0,0.168144,11,0x0B
layer_0_output,11,22,1,0.015739,1,0x01
layer_0_output,11,22,2,0.031908,2,0x02
layer_0_output,11,22,3,0.027724,2,0x02
layer_0_output,11,22,4,0.164637,11,0x0B
layer_0_output,11,22,5,0.174236,11,0x0B
layer_0_output,11,22,6,0.000000,0,0x00
layer_0_output,11,22,7,0.008346,1,0x01
layer_0_output,11,23,0,0.172798,11,0x0B
layer_0_output,11,23,1,0.015414,1,0x01
layer_0_output,11,23,2,0.031938,2,0x02
layer_0_output,11,23,3,0.027713,2,0x02
layer_0_output,11,23,4,0.169361,11,0x0B
layer_0_output,11,23,5,0.179435,11,0x0B
layer_0_output,11,23,6,0.000000,0,0x00
layer_0_output,11,23,7,0.008088,1,0x01
layer_0_output,11,24,0,0.177452,11,0x0B
layer_0_output,11,24,1,0.015089,1,0x01
layer_0_output,11,24,2,0.031968,2,0x02
layer_0_output,11,24,3,0.027703,2,0x02
layer_0_output,11,24,4,0.174086,11,0x0B
layer_0_output,11,24,5,0.184634,12,0x0C
layer_0_output,11,24,6,0.000000,0,0x00
layer_0_output,11,24,7,0.007830,1,0x01
layer_0_output,11,25,0,0.182105,12,0x0C
layer_0_output,11,25,1,0.014764,1,0x01
layer_0_output,11,25,2,0.031997,2,0x02
layer_0_output,11,25,3,0.027693,2,0x02
layer_0_output,11,25,4,0.178810,11,0x0B
layer_0_output,11,25,5,0.189834,12,0x0C
layer_0_output,11,25,6,0.000000,0,0x00
layer_0_output,11,25,7,0.007572,0,0x00
layer_0_output,12,0,0,0.070412,5,0x05
layer_0_output,12,0,1,0.022567,1,0x01
